user_id,total_orders,total_returns,return_ratio,order_value,account_age_dats,acc_creation_date,days_since_last_return,return_last_7_days,product_category,return_reason,is_high_value,risk_score,is_fraud
2379,36,10,0.2777777777777778,1319,2025-09-14 14:46:16.184128,211,49,3,beauty_&_self_care,wrong_item,0,0.0,0
2380,24,0,0.0,2288,2026-03-21 14:46:16.184238,23,92,4,fashion,wrong_item,0,0.6281388726662677,1
2381,48,0,0.0,1553,2025-12-24 14:46:16.184358,110,90,0,beauty_&_self_care,not_needed,0,0.0,0
2382,6,0,0.0,1205,2025-11-10 14:46:16.184468,154,47,1,fashion,not_needed,0,0.0,0
2383,23,0,0.0,2462,2025-09-03 14:46:16.184578,222,54,2,Toys_&_kids,size_issue,0,0.0,0
2384,6,0,0.0,2290,2024-02-13 14:46:16.184689,790,83,1,fitness_&_sports,damaged,0,0.0,0
2385,3,0,0.0,3137,2025-08-07 14:46:16.184799,249,62,0,beauty_&_self_care,damaged,0,0.0,0
2386,26,0,0.0,1474,2026-02-19 14:46:16.184908,53,29,1,fitness_&_sports,wrong_item,0,0.0,0
2387,49,0,0.0,1761,2025-09-25 14:46:16.185016,200,24,3,beauty_&_self_care,wrong_item,0,0.0,0
2388,1,0,0.0,3440,2026-03-27 14:46:16.185126,17,63,1,Toys_&_kids,size_issue,0,0.21194357682397166,0
2389,26,0,0.0,1344,2025-09-26 14:46:16.185243,199,22,4,fitness_&_sports,size_issue,0,0.331224017635339,0
2390,26,0,0.0,757,2026-01-07 14:46:16.185359,96,57,2,beauty_&_self_care,damaged,0,0.0,0
2391,3,0,0.0,1392,2026-03-14 14:46:16.185489,30,8,2,beauty_&_self_care,not_needed,0,0.0,0
2392,1,0,0.0,2426,2023-06-27 14:46:16.185598,1021,65,3,beauty_&_self_care,wrong_item,0,0.0,0
2393,1,0,0.0,1915,2023-02-08 14:46:16.185708,1160,20,2,Toys_&_kids,damaged,0,0.0,0
2394,17,0,0.0,783,2025-05-15 14:46:16.185817,333,26,4,home,not_needed,0,0.47421625117362487,1
2395,9,0,0.0,3559,2026-01-28 14:46:16.185934,75,25,1,Toys_&_kids,damaged,0,0.0,0
2396,53,50,0.9433962264150944,2460,2026-01-31 14:46:16.186044,72,12,2,beauty_&_self_care,not_needed,0,0.41398254252540856,1
2397,79,3,0.0379746835443038,1117,2025-03-30 14:46:16.186160,379,86,2,fashion,not_needed,0,0.0,0
2398,17,0,0.0,2978,2026-01-11 14:46:16.186271,92,90,3,Toys_&_kids,damaged,0,0.0,0
2399,4,0,0.0,3389,2025-10-21 14:46:16.186381,174,46,3,fashion,size_issue,0,0.0,0
2400,16,0,0.0,854,2025-07-22 14:46:16.186492,265,47,2,Toys_&_kids,size_issue,0,0.0,0
2401,22,0,0.0,1380,2024-12-25 14:46:16.186603,474,48,2,home,wrong_item,0,0.0,0
2402,11,0,0.0,2107,2022-01-11 14:46:16.186713,1553,86,0,home,damaged,0,0.0,0
2403,17,0,0.0,1587,2026-02-20 14:46:16.186822,52,50,1,Toys_&_kids,wrong_item,0,0.0,0
2404,53,40,0.7547169811320755,1599,2026-01-08 14:46:16.186932,95,0,4,fashion,damaged,0,1.0,1
2405,15,9,0.6,1249,2025-03-10 14:46:16.187057,399,47,3,fashion,not_needed,0,0.0,0
2406,12,1,0.08333333333333333,1285,2025-08-29 14:46:16.187170,227,65,0,fashion,damaged,0,0.0,0
2407,14,0,0.0,1163,2024-09-01 14:46:16.187282,589,69,4,fitness_&_sports,size_issue,0,0.401022484213938,1
2408,7,0,0.0,2111,2026-01-13 14:46:16.187415,90,78,4,Toys_&_kids,damaged,0,0.4165494948188085,0
2409,24,14,0.5833333333333334,2539,2026-02-11 14:46:16.187536,61,48,0,home,damaged,0,0.0,0
2410,7,2,0.2857142857142857,2148,2024-06-12 14:46:16.187648,670,99,1,beauty_&_self_care,size_issue,0,0.0,0
2411,13,10,0.7692307692307693,2086,2022-08-11 14:46:16.187760,1341,62,1,beauty_&_self_care,size_issue,0,0.5418986924542075,1
2412,76,2,0.02631578947368421,2186,2023-11-13 14:46:16.187876,882,23,3,Toys_&_kids,not_needed,0,0.0,0
2413,8,0,0.0,976,2024-03-21 14:46:16.187986,753,2,1,electronics,size_issue,0,0.26348705384677684,1
2414,10,0,0.0,4275,2024-12-23 14:46:16.188102,476,70,0,home,size_issue,1,0.1305395091271297,0
2415,5,0,0.0,1216,2025-02-10 14:46:16.188221,427,78,3,fashion,not_needed,0,0.0,0
2416,36,0,0.0,1288,2024-08-27 14:46:16.188331,594,92,1,beauty_&_self_care,not_needed,0,0.0,0
2417,12,8,0.6666666666666666,846,2024-09-20 14:46:16.188441,570,90,4,beauty_&_self_care,not_needed,0,0.8039538987997179,1
2418,42,23,0.5476190476190477,1820,2026-04-02 14:46:16.188563,11,47,3,electronics,size_issue,0,0.33035226781362026,1
2419,12,4,0.3333333333333333,4327,2025-11-24 14:46:16.188682,140,57,4,home,not_needed,1,0.5092591128795988,1
2420,19,0,0.0,1193,2026-01-22 14:46:16.188804,81,26,1,fashion,size_issue,0,0.0,0
2421,16,8,0.5,714,2024-09-11 14:46:16.188917,579,28,2,Toys_&_kids,wrong_item,0,0.0,0
2422,14,5,0.35714285714285715,2513,2026-03-14 14:46:16.189028,30,76,4,Toys_&_kids,not_needed,0,0.4688081826892151,0
2423,29,0,0.0,828,2026-03-08 14:46:16.189146,36,80,4,Toys_&_kids,damaged,0,0.4769835525208785,1
2424,9,0,0.0,1569,2024-12-07 14:46:16.189264,492,29,3,Toys_&_kids,damaged,0,0.0,0
2425,41,0,0.0,2890,2025-10-19 14:46:16.189375,176,23,0,fitness_&_sports,wrong_item,0,0.0,0
2426,19,0,0.0,1588,2023-07-21 14:46:16.189688,997,30,1,electronics,wrong_item,0,0.0,0
2427,18,0,0.0,902,2024-09-19 14:46:16.189928,571,66,0,fitness_&_sports,not_needed,0,0.0,0
2428,34,0,0.0,2168,2026-02-25 14:46:16.190148,47,44,1,home,not_needed,0,0.0,0
2429,32,0,0.0,1434,2025-10-30 14:46:16.190343,165,55,2,Toys_&_kids,damaged,0,0.0,0
2430,24,0,0.0,1245,2026-01-10 14:46:16.190556,93,71,0,fitness_&_sports,not_needed,0,0.0,0
2431,14,0,0.0,1744,2025-09-09 14:46:16.190765,216,38,0,fashion,size_issue,0,0.0,0
2432,54,0,0.0,1072,2026-03-07 14:46:16.191016,37,63,3,beauty_&_self_care,damaged,0,0.0,0
2433,151,0,0.0,2239,2025-11-17 14:46:16.191255,147,19,1,beauty_&_self_care,size_issue,0,0.0,0
2434,14,9,0.6428571428571429,1679,2026-02-13 14:46:16.191413,59,32,2,beauty_&_self_care,size_issue,0,0.38415135251324717,0
2435,61,0,0.0,2025,2026-02-11 14:46:16.191572,61,18,4,Toys_&_kids,size_issue,0,0.34259578364437815,0
2436,62,0,0.0,5413,2024-10-02 14:46:16.191728,558,17,4,electronics,wrong_item,1,0.5730906825457527,1
2437,17,0,0.0,2497,2025-01-21 14:46:16.191887,447,42,2,fitness_&_sports,not_needed,0,0.0,0
2438,36,29,0.8055555555555556,2842,2025-11-02 14:46:16.192031,162,5,1,fitness_&_sports,wrong_item,0,0.39632632779226035,1
2439,2,7,3.5,2796,2025-07-23 14:46:16.192224,264,42,2,electronics,damaged,0,0.3681478714917057,1
2440,23,0,0.0,802,2025-05-13 14:46:16.192352,335,80,1,fitness_&_sports,wrong_item,0,0.0,0
2441,61,0,0.0,565,2025-01-23 14:46:16.192467,445,7,0,fashion,size_issue,0,0.0,0
2442,17,13,0.7647058823529411,3364,2025-09-14 14:46:16.192581,211,95,4,fashion,wrong_item,0,0.8733584595784221,1
2443,94,67,0.7127659574468085,1350,2026-04-10 14:46:16.192805,3,82,1,fashion,damaged,0,0.6649894294991074,1
2444,104,12,0.11538461538461539,606,2026-03-28 14:46:16.193068,16,87,4,electronics,size_issue,0,0.6584961717618059,0
2445,4,2,0.5,2229,2026-02-04 14:46:16.193426,68,73,0,beauty_&_self_care,size_issue,0,0.0,0
2446,51,0,0.0,1133,2025-10-21 14:46:16.193820,174,55,2,home,damaged,0,0.0,0
2447,16,7,0.4375,2205,2025-12-01 14:46:16.193970,133,95,0,fashion,not_needed,0,0.0,0
2448,21,1,0.047619047619047616,1928,2025-04-01 14:46:16.194092,377,29,2,home,damaged,0,0.0,0
2449,4,0,0.0,1293,2024-11-30 14:46:16.194409,499,53,3,fashion,size_issue,0,0.0,0
2450,1,0,0.0,2104,2025-08-16 14:46:16.194673,240,80,3,fitness_&_sports,size_issue,0,0.0,0
2451,9,0,0.0,1337,2024-11-13 14:46:16.194830,516,37,1,electronics,size_issue,0,0.0,0
2452,106,0,0.0,1114,2025-12-01 14:46:16.194964,133,36,3,fitness_&_sports,size_issue,0,0.0,0
2453,20,0,0.0,651,2025-11-20 14:46:16.195083,144,52,2,electronics,size_issue,0,0.0,0
2454,26,16,0.6153846153846154,1703,2025-01-15 14:46:16.195201,453,98,3,fitness_&_sports,damaged,0,0.5576120469795458,0
2455,15,2,0.13333333333333333,1689,2025-10-08 14:46:16.195417,187,51,3,fitness_&_sports,damaged,0,0.0,0
2456,20,0,0.0,864,2025-12-11 14:46:16.195735,123,52,0,Toys_&_kids,size_issue,0,0.0,0
2457,9,0,0.0,1989,2026-03-17 14:46:16.195862,27,97,2,fashion,not_needed,0,0.21215074591760402,0
2458,20,8,0.4,5063,2026-03-28 14:46:16.195984,16,1,1,fitness_&_sports,size_issue,1,0.7055758500696809,1
2459,49,29,0.5918367346938775,1985,2026-03-20 14:46:16.196114,24,0,1,fashion,not_needed,0,0.3102974107202171,0
2460,10,3,0.3,878,2025-12-11 14:46:16.196236,123,94,2,Toys_&_kids,wrong_item,0,0.0,0
2461,22,15,0.6818181818181818,2088,2025-05-03 14:46:16.196349,345,38,3,beauty_&_self_care,size_issue,0,0.4010635635416616,0
2462,27,24,0.8888888888888888,1890,2025-10-03 14:46:16.196466,192,82,1,fitness_&_sports,damaged,0,0.42886363461558086,0
2463,24,5,0.20833333333333334,3791,2026-01-05 14:46:16.196584,98,88,1,fashion,size_issue,0,0.0,0
2464,54,33,0.6111111111111112,1305,2026-04-09 14:46:16.196695,4,86,2,beauty_&_self_care,damaged,0,0.7808857926739439,1
2465,6,5,0.8333333333333334,1014,2025-07-19 14:46:16.196816,268,54,4,fashion,wrong_item,0,1.0,1
2466,4,0,0.0,1478,2025-12-22 14:46:16.196936,112,71,3,home,size_issue,0,0.0,0
2467,26,0,0.0,1889,2024-04-01 14:46:16.197047,742,68,1,fashion,damaged,0,0.0,0
2468,15,9,0.6,4712,2026-03-07 14:46:16.197158,37,38,1,fitness_&_sports,damaged,1,0.19856965619687927,0
2469,2,1,0.5,747,2024-08-26 14:46:16.197294,595,30,3,Toys_&_kids,damaged,0,0.0,0
2470,8,0,0.0,2082,2024-01-04 14:46:16.197409,830,78,2,Toys_&_kids,not_needed,0,0.0,0
2471,56,0,0.0,1143,2023-09-26 14:46:16.197520,930,76,0,fashion,damaged,0,0.0,0
2472,89,0,0.0,1723,2025-08-23 14:46:16.197634,233,14,4,electronics,not_needed,0,0.31476928353505257,0
2473,78,48,0.6153846153846154,1199,2023-02-16 14:46:16.197755,1152,36,2,electronics,damaged,0,0.37802773036046866,1
2474,29,2,0.06896551724137931,2626,2024-07-09 14:46:16.197874,643,90,3,beauty_&_self_care,size_issue,0,0.0,0
2475,22,0,0.0,2305,2025-05-10 14:46:16.197986,338,40,0,home,damaged,0,0.0,0
2476,20,0,0.0,2018,2023-10-29 14:46:16.198096,897,15,3,home,damaged,0,0.0,0
2477,9,8,0.8888888888888888,882,2026-04-06 14:46:16.198205,7,3,3,home,damaged,0,0.8334901147760849,1
2478,19,1,0.05263157894736842,2536,2025-05-17 14:46:16.198327,331,8,1,home,wrong_item,0,0.0,0
2479,27,0,0.0,1793,2023-03-27 14:46:16.198439,1113,19,0,fashion,wrong_item,0,0.0,0
2480,3,0,0.0,2456,2025-10-28 14:46:16.198549,167,81,1,beauty_&_self_care,not_needed,0,0.0,0
2481,42,19,0.4523809523809524,2505,2025-03-10 14:46:16.198660,399,69,1,beauty_&_self_care,damaged,0,0.0,0
2482,29,3,0.10344827586206896,1061,2026-02-18 14:46:16.198771,54,23,0,Toys_&_kids,size_issue,0,0.0,0
2483,25,0,0.0,1500,2026-02-15 14:46:16.198881,57,92,2,fashion,damaged,0,0.0,0
2484,19,0,0.0,1499,2023-07-25 14:46:16.198993,993,1,2,Toys_&_kids,wrong_item,0,0.2935906685468264,0
2485,9,0,0.0,2260,2026-03-14 14:46:16.199111,30,11,1,beauty_&_self_care,wrong_item,0,0.0,0
2486,45,0,0.0,3163,2025-07-07 14:46:16.199224,280,71,3,beauty_&_self_care,wrong_item,0,0.0,0
2487,7,6,0.8571428571428571,2675,2025-03-03 14:46:16.199354,406,66,4,fitness_&_sports,size_issue,0,0.8285951895514375,1
2488,13,0,0.0,1837,2025-03-03 14:46:16.199477,406,56,4,home,damaged,0,0.3446809249272453,0
2489,24,0,0.0,1117,2025-04-11 14:46:16.199597,367,62,1,Toys_&_kids,damaged,0,0.0,0
2490,30,0,0.0,2661,2023-08-31 14:46:16.199709,956,48,2,home,wrong_item,0,0.0,0
2491,14,0,0.0,3897,2024-10-13 14:46:16.199820,547,2,2,Toys_&_kids,damaged,0,0.23329573821861857,0
2492,21,15,0.7142857142857143,1212,2026-03-18 14:46:16.199938,26,37,2,electronics,size_issue,0,0.689754342854068,1
2493,42,1,0.023809523809523808,2718,2024-12-19 14:46:16.200060,480,2,0,beauty_&_self_care,size_issue,0,0.2634901122088229,0
2494,83,0,0.0,2871,2025-05-24 14:46:16.200177,324,13,4,fitness_&_sports,size_issue,0,0.3828801295472659,0
2495,24,0,0.0,1583,2021-09-14 14:46:16.200294,1672,17,1,fashion,size_issue,0,0.0,0
2496,31,0,0.0,2326,2025-10-31 14:46:16.200406,164,83,0,beauty_&_self_care,not_needed,0,0.0,0
2497,1,0,0.0,1333,2025-12-21 14:46:16.200518,113,95,1,fashion,damaged,0,0.0,0
2498,7,0,0.0,1668,2025-11-02 14:46:16.200629,162,3,2,fashion,wrong_item,0,0.0,0
2499,19,0,0.0,1426,2025-10-19 14:46:16.200740,176,68,3,fitness_&_sports,not_needed,0,0.0,0
2500,14,0,0.0,1845,2025-11-24 14:46:16.200849,140,57,2,home,size_issue,0,0.0,0
2501,92,0,0.0,2104,2025-11-26 14:46:16.200959,138,90,2,fashion,size_issue,0,0.0,0
2502,148,0,0.0,3885,2024-04-22 14:46:16.201068,721,24,0,electronics,damaged,0,0.0,0
2503,58,0,0.0,2173,2025-12-18 14:46:16.201178,116,83,0,beauty_&_self_care,wrong_item,0,0.0,0
2504,6,5,0.8333333333333334,932,2025-10-21 14:46:16.201303,174,19,1,electronics,size_issue,0,0.5518401289752501,1
2505,17,0,0.0,2383,2025-06-16 14:46:16.201424,301,76,0,beauty_&_self_care,damaged,0,0.0,0
2506,4,0,0.0,2245,2025-12-16 14:46:16.201535,118,79,3,Toys_&_kids,wrong_item,0,0.0,0
2507,33,0,0.0,1418,2026-03-27 14:46:16.201646,17,17,3,Toys_&_kids,wrong_item,0,0.32879924652789716,0
2508,19,0,0.0,3228,2026-01-21 14:46:16.201762,82,62,0,electronics,damaged,0,0.0,0
2509,15,0,0.0,3217,2025-03-14 14:46:16.201874,395,94,3,beauty_&_self_care,size_issue,0,0.0,0
2510,30,0,0.0,2975,2025-09-16 14:46:16.201985,209,3,2,fitness_&_sports,wrong_item,0,0.0,0
2511,75,0,0.0,4390,2025-02-09 14:46:16.202096,428,27,1,fitness_&_sports,not_needed,1,0.2013127969364756,0
2512,16,0,0.0,1621,2025-05-13 14:46:16.202213,335,18,1,Toys_&_kids,wrong_item,0,0.0,0
2513,9,0,0.0,1399,2025-10-18 14:46:16.202325,177,17,2,electronics,wrong_item,0,0.0,0
2514,1,0,0.0,808,2026-03-09 14:46:16.202437,35,4,0,fashion,damaged,0,0.0,0
2515,7,0,0.0,4129,2026-04-07 14:46:16.202547,6,6,4,electronics,wrong_item,1,0.7547181321173235,1
2516,31,0,0.0,2081,2026-03-27 14:46:16.202671,17,99,4,fashion,wrong_item,0,0.5361199759431526,0
2517,7,0,0.0,1699,2026-03-29 14:46:16.202793,15,84,1,home,not_needed,0,0.2252551775550251,0
2518,53,0,0.0,2181,2025-08-18 14:46:16.202909,238,28,4,electronics,damaged,0,0.44813898906720134,1
2519,26,0,0.0,1440,2025-12-14 14:46:16.203025,120,51,2,Toys_&_kids,size_issue,0,0.0,0
2520,2,0,0.0,1767,2026-01-11 14:46:16.203136,92,82,3,beauty_&_self_care,not_needed,0,0.0,0
2521,33,0,0.0,1455,2023-05-12 14:46:16.203248,1067,67,1,Toys_&_kids,damaged,0,0.0,0
2522,5,0,0.0,1929,2025-12-16 14:46:16.203376,118,33,1,beauty_&_self_care,damaged,0,0.0,0
2523,47,0,0.0,2079,2024-10-22 14:46:16.203488,538,34,3,beauty_&_self_care,wrong_item,0,0.0,0
2524,114,0,0.0,4559,2025-10-17 14:46:16.203599,178,94,1,fitness_&_sports,wrong_item,1,0.1101953526937352,0
2525,20,18,0.9,1149,2023-07-14 14:46:16.203717,1004,59,2,home,wrong_item,0,0.4609143857332309,0
2526,38,2,0.05263157894736842,1067,2026-03-30 14:46:16.203835,14,37,1,home,wrong_item,0,0.26711724203763676,0
2527,5,4,0.8,2141,2026-02-19 14:46:16.203953,53,44,3,electronics,wrong_item,0,0.3589630186607671,1
2528,25,10,0.4,1789,2026-02-27 14:46:16.204069,45,82,4,home,damaged,0,0.4536865108515249,0
2529,98,1,0.01020408163265306,3718,2026-04-10 14:46:16.204185,3,59,4,fitness_&_sports,size_issue,0,0.651041037482552,0
2530,3,0,0.0,2580,2025-02-21 14:46:16.204306,416,43,1,Toys_&_kids,not_needed,0,0.0,0
2531,64,0,0.0,1893,2025-05-11 14:46:16.204417,337,41,0,fashion,wrong_item,0,0.0,0
2532,1,0,0.0,818,2025-11-14 14:46:16.204526,150,79,1,electronics,size_issue,0,0.0,0
2533,30,17,0.5666666666666667,1003,2024-07-14 14:46:16.204637,638,41,4,beauty_&_self_care,damaged,0,0.37459324254917536,0
2534,25,1,0.04,2400,2024-08-27 14:46:16.204752,594,76,3,home,wrong_item,0,0.0,0
2535,56,0,0.0,1622,2025-09-13 14:46:16.204864,212,4,4,beauty_&_self_care,not_needed,0,0.46107420674544636,0
2536,35,0,0.0,2538,2025-09-11 14:46:16.204979,214,83,3,beauty_&_self_care,wrong_item,0,0.0,0
2537,1,0,0.0,2976,2025-12-24 14:46:16.205089,110,34,4,fashion,not_needed,0,0.4511676250753349,0
2538,20,0,0.0,1200,2025-04-19 14:46:16.205205,359,26,2,electronics,wrong_item,0,0.0,0
2539,79,0,0.0,3062,2026-02-26 14:46:16.205332,46,73,0,fashion,not_needed,0,0.0,0
2540,57,28,0.49122807017543857,1544,2025-08-28 14:46:16.205445,228,43,1,electronics,damaged,0,0.0,0
2541,19,0,0.0,1868,2025-08-21 14:46:16.205555,235,73,3,beauty_&_self_care,size_issue,0,0.0,0
2542,18,16,0.8888888888888888,1539,2026-04-12 14:46:16.205665,1,2,1,home,not_needed,0,1.0,1
2543,52,41,0.7884615384615384,1518,2025-03-17 14:46:16.205992,392,45,3,fashion,damaged,0,0.48274836391186204,0
2544,32,10,0.3125,1621,2026-03-22 14:46:16.206177,22,54,0,electronics,wrong_item,0,0.28529830803191203,0
2545,1,2,2.0,1094,2024-06-18 14:46:16.206471,664,68,4,home,size_issue,0,0.6839032852545084,0
2546,54,0,0.0,2297,2025-09-29 14:46:16.206772,196,11,3,beauty_&_self_care,damaged,0,0.0,0
2547,23,0,0.0,1006,2020-12-31 14:46:16.206912,1929,98,0,home,size_issue,0,0.0,0
2548,3,0,0.0,2205,2025-11-23 14:46:16.207087,141,0,4,beauty_&_self_care,not_needed,0,0.6030170997012954,1
2549,10,7,0.7,1495,2024-10-25 14:46:16.207517,535,91,2,electronics,not_needed,0,0.5134952430921279,1
2550,18,1,0.05555555555555555,952,2026-02-28 14:46:16.207816,44,18,1,beauty_&_self_care,size_issue,0,0.0,0
2551,8,7,0.875,1031,2026-03-29 14:46:16.207971,15,53,4,beauty_&_self_care,size_issue,0,1.0,1
2552,16,6,0.375,1811,2024-11-20 14:46:16.208278,509,78,4,beauty_&_self_care,damaged,0,0.45724996564974557,0
2553,14,0,0.0,1916,2026-02-08 14:46:16.208447,64,51,4,fitness_&_sports,not_needed,0,0.3490359080684564,0
2554,55,0,0.0,1341,2025-12-02 14:46:16.208582,132,90,3,fashion,wrong_item,0,0.0,0
2555,88,0,0.0,6790,2025-09-28 14:46:16.208704,197,94,0,fashion,size_issue,1,0.21591387191488132,0
2556,1,0,0.0,1873,2025-11-21 14:46:16.208828,143,51,0,fashion,size_issue,0,0.0,0
2557,29,0,0.0,826,2025-07-17 14:46:16.208943,270,32,4,Toys_&_kids,not_needed,0,0.34369154640153843,0
2558,60,36,0.6,2337,2026-01-29 14:46:16.209270,74,82,0,electronics,not_needed,0,0.0,0
2559,10,4,0.4,2436,2026-02-28 14:46:16.209403,44,17,2,beauty_&_self_care,size_issue,0,0.0,0
2560,8,0,0.0,1357,2025-09-03 14:46:16.209520,222,36,4,fashion,damaged,0,0.31411159105308484,0
2561,13,10,0.7692307692307693,1243,2025-10-09 14:46:16.209655,186,86,2,electronics,size_issue,0,0.5381852061315456,0
2562,28,0,0.0,2195,2024-06-27 14:46:16.209780,655,45,0,home,not_needed,0,0.0,0
2563,35,34,0.9714285714285714,1763,2024-01-15 14:46:16.209895,819,33,2,beauty_&_self_care,size_issue,0,0.5870106469202607,0
2564,21,6,0.2857142857142857,1215,2025-08-12 14:46:16.210013,244,60,2,fitness_&_sports,wrong_item,0,0.0,0
2565,28,0,0.0,1514,2025-11-11 14:46:16.210125,153,23,1,Toys_&_kids,size_issue,0,0.0,0
2566,37,0,0.0,1488,2024-11-03 14:46:16.210238,526,4,3,home,damaged,0,0.0,0
2567,30,0,0.0,1721,2024-11-25 14:46:16.210351,504,26,4,beauty_&_self_care,damaged,0,0.41554432820382714,0
2568,75,0,0.0,1374,2025-01-27 14:46:16.210468,441,67,2,electronics,damaged,0,0.0,0
2569,27,0,0.0,2471,2025-04-02 14:46:16.210580,376,62,2,electronics,wrong_item,0,0.0,0
2570,3,2,0.6666666666666666,949,2026-01-15 14:46:16.210689,88,75,0,electronics,wrong_item,0,0.48570580819183534,1
2571,67,0,0.0,1794,2025-01-22 14:46:16.210805,446,66,1,beauty_&_self_care,wrong_item,0,0.0,0
2572,9,0,0.0,2062,2024-02-23 14:46:16.210916,780,80,2,Toys_&_kids,not_needed,0,0.0,0
2573,11,0,0.0,1768,2025-12-23 14:46:16.211028,111,66,3,Toys_&_kids,damaged,0,0.0,0
2574,39,0,0.0,2758,2026-01-07 14:46:16.211155,96,11,4,home,damaged,0,0.4442087350715924,1
2575,10,0,0.0,3026,2026-02-23 14:46:16.211276,49,11,1,fitness_&_sports,not_needed,0,0.0,0
2576,41,0,0.0,1452,2025-10-17 14:46:16.211389,178,6,0,fitness_&_sports,size_issue,0,0.0,0
2577,11,5,0.45454545454545453,2255,2026-04-08 14:46:16.211502,5,50,1,fashion,not_needed,0,0.3276868354854928,0
2578,25,17,0.68,2636,2025-05-09 14:46:16.211621,339,96,2,Toys_&_kids,size_issue,0,0.4698162468258159,0
2579,94,66,0.7021276595744681,727,2024-09-08 14:46:16.211739,582,49,0,Toys_&_kids,size_issue,0,0.580070475362394,1
2580,4,14,3.5,1902,2024-02-06 14:46:16.211857,797,50,1,home,not_needed,0,0.49657837869022775,1
2581,112,2,0.017857142857142856,1581,2026-01-26 14:46:16.211974,77,68,1,fashion,wrong_item,0,0.0,0
2582,22,0,0.0,2257,2024-10-29 14:46:16.212086,531,39,3,beauty_&_self_care,size_issue,0,0.0,0
2583,1,0,0.0,1300,2023-10-18 14:46:16.212198,908,33,3,Toys_&_kids,size_issue,0,0.0,0
2584,42,0,0.0,2470,2026-03-24 14:46:16.212308,20,94,1,home,not_needed,0,0.3363108146286907,0
2585,27,0,0.0,2536,2025-07-30 14:46:16.212425,257,63,4,home,not_needed,0,0.34533364627246066,0
2586,75,0,0.0,1216,2025-04-03 14:46:16.212544,375,51,1,home,wrong_item,0,0.0,0
2587,56,0,0.0,2142,2021-05-02 14:46:16.212656,1807,91,3,electronics,not_needed,0,0.0,0
2588,59,0,0.0,1917,2025-10-30 14:46:16.212767,165,86,1,fitness_&_sports,damaged,0,0.0,0
2589,22,0,0.0,828,2024-11-20 14:46:16.212878,509,61,3,electronics,not_needed,0,0.0,0
2590,69,35,0.5072463768115942,1921,2026-02-01 14:46:16.212988,71,55,4,beauty_&_self_care,wrong_item,0,0.4638207310910487,0
2591,23,7,0.30434782608695654,1351,2025-03-17 14:46:16.213106,392,97,3,home,damaged,0,0.0,0
2592,14,0,0.0,1608,2025-07-22 14:46:16.213238,265,47,2,fashion,size_issue,0,0.0,0
2593,16,0,0.0,1362,2025-02-15 14:46:16.213351,422,47,4,home,size_issue,0,0.37636102667540117,1
2594,7,0,0.0,1586,2025-03-08 14:46:16.213470,401,63,0,electronics,wrong_item,0,0.0,0
2595,12,0,0.0,3234,2025-09-09 14:46:16.213582,216,26,2,home,wrong_item,0,0.0,0
2596,23,0,0.0,1283,2024-06-25 14:46:16.213693,657,60,1,electronics,wrong_item,0,0.0,0
2597,59,31,0.5254237288135594,3865,2024-06-22 14:46:16.213803,660,14,3,fashion,not_needed,0,0.0,0
2598,8,5,0.625,1594,2025-06-29 14:46:16.213913,288,12,0,Toys_&_kids,damaged,0,0.34435106835840623,0
2599,81,0,0.0,3682,2026-01-25 14:46:16.214030,78,46,4,home,size_issue,0,0.440170895561833,0
2600,12,0,0.0,1955,2025-04-07 14:46:16.214148,371,10,2,fitness_&_sports,not_needed,0,0.0,0
2601,8,3,0.375,796,2026-04-02 14:46:16.214260,11,4,3,Toys_&_kids,damaged,0,0.3337997354226009,1
2602,14,0,0.0,2980,2025-10-14 14:46:16.214377,181,13,3,Toys_&_kids,size_issue,0,0.0,0
2603,41,23,0.5609756097560976,1592,2026-01-25 14:46:16.214489,78,98,1,beauty_&_self_care,not_needed,0,0.0,0
2604,6,5,0.8333333333333334,1633,2026-01-01 14:46:16.214599,102,39,1,fashion,not_needed,0,0.5698098418136984,0
2605,20,0,0.0,3253,2026-02-05 14:46:16.214716,67,65,4,beauty_&_self_care,damaged,0,0.4004533877704399,0
2606,22,0,0.0,816,2026-01-30 14:46:16.214832,73,35,1,fashion,size_issue,0,0.0,0
2607,31,0,0.0,2551,2023-05-14 14:46:16.214943,1065,21,0,home,damaged,0,0.0,0
2608,1,0,0.0,1469,2026-01-18 14:46:16.215054,85,49,4,fashion,not_needed,0,0.45061669193464116,0
2609,3,0,0.0,2824,2025-11-19 14:46:16.215188,145,8,4,fitness_&_sports,wrong_item,0,0.43986214508649824,0
2610,59,0,0.0,1540,2025-08-16 14:46:16.215308,240,68,3,beauty_&_self_care,wrong_item,0,0.0,0
2611,13,0,0.0,3633,2024-08-13 14:46:16.215422,608,20,4,home,wrong_item,0,0.47306376162556196,1
2612,55,0,0.0,4702,2025-12-15 14:46:16.215540,119,55,4,Toys_&_kids,wrong_item,1,0.732125514647388,1
2613,5,3,0.6,1816,2024-04-06 14:46:16.215663,737,52,1,fashion,size_issue,0,0.0,0
2614,3,0,0.0,1713,2024-08-19 14:46:16.215775,602,61,3,home,damaged,0,0.0,0
2615,7,4,0.5714285714285714,1939,2025-09-21 14:46:16.215886,204,91,4,Toys_&_kids,size_issue,0,0.3918858636785062,0
2616,53,0,0.0,3693,2026-03-10 14:46:16.216005,34,83,3,Toys_&_kids,damaged,0,0.0,0
